nID_1_GP,nID_1_PP,nID_2_GP,nID_2_PP,nID_3_GP,nID_3_PP,nID_4_GP,nID_4_PP,nID_5_GP,nID_5_PP,nID_6_GP,nID_6_PP,nID_7_GP,nID_7_PP,nID_8_GP,nID_8_PP,nID_9_GP,nID_9_PP,nID_10_GP,nID_10_PP,nID_11_GP,nID_11_PP,nID_12_GP,nID_12_PP,nID_13_GP,nID_13_PP,nID_14_GP,nID_14_PP,nID_15_GP,nID_15_PP,nID_16_GP,nID_16_PP,nID_17_GP,nID_17_PP,nID_18_GP,nID_18_PP,nID_19_GP,nID_19_PP,nID_20_GP,nID_20_PP,GyroFB,GyroRL,AccelFB,AccelRL,L_FSR_X,L_FSR_Y,R_FSR_X,R_FSR_Y,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2053,0,2043,0,1572,0,2524,0,2838,0,1258,0,2498,0,1598,0,2058,0,2038,0,2048,0,2503,0,511,513,485,510,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2051,0,2041,0,1572,0,2524,0,2838,0,1258,0,2498,0,1598,0,2054,0,2034,0,2048,0,2503,0,512,512,486,513,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2049,0,2039,0,1572,0,2523,0,2838,0,1259,0,2498,0,1598,0,2051,0,2030,0,2048,0,2503,0,511,512,485,510,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2048,0,2038,0,1573,0,2523,0,2837,0,1260,0,2498,0,1599,0,2048,0,2027,0,2048,0,2503,0,511,512,484,511,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2046,0,2036,0,1573,0,2522,0,2836,0,1261,0,2497,0,1599,0,2044,0,2023,0,2048,0,2503,0,511,512,484,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2045,0,2034,0,1574,0,2522,0,2835,0,1261,0,2497,0,1599,0,2041,0,2019,0,2048,0,2503,0,510,513,484,514,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2043,0,2032,0,1574,0,2523,0,2833,0,1261,0,2496,0,1599,0,2037,0,2016,0,2048,0,2503,0,511,514,484,513,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2042,0,2030,0,1575,0,2523,0,2831,0,1259,0,2495,0,1598,0,2034,0,2012,0,2048,0,2503,0,512,513,484,517,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2041,0,2028,0,1576,0,2525,0,2829,0,1256,0,2494,0,1596,0,2030,0,2008,0,2048,0,2503,0,512,514,483,520,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2040,0,2026,0,1578,0,2527,0,2827,0,1252,0,2492,0,1594,0,2027,0,2005,0,2048,0,2503,0,512,514,483,520,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2039,0,2024,0,1579,0,2529,0,2824,0,1247,0,2491,0,1592,0,2023,0,2001,0,2048,0,2503,0,514,515,481,522,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2038,0,2022,0,1580,0,2532,0,2821,0,1241,0,2489,0,1589,0,2020,0,1998,0,2048,0,2503,0,514,517,482,522,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2038,0,2019,0,1582,0,2535,0,2818,0,1234,0,2487,0,1585,0,2017,0,1994,0,2048,0,2503,0,518,518,482,519,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2038,0,2017,0,1584,0,2539,0,2814,0,1226,0,2486,0,1581,0,2014,0,1991,0,2048,0,2503,0,519,520,484,516,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2038,0,2015,0,1585,0,2542,0,2811,0,1218,0,2484,0,1577,0,2011,0,1987,0,2048,0,2503,0,522,528,487,519,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2038,0,2013,0,1587,0,2546,0,2807,0,1210,0,2482,0,1572,0,2008,0,1984,0,2048,0,2503,0,522,537,485,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2038,0,2011,0,1589,0,2551,0,2803,0,1201,0,2480,0,1567,0,2005,0,1981,0,2048,0,2503,0,525,557,485,512,0,0,0,0,
