nID_1_GP,nID_1_PP,nID_2_GP,nID_2_PP,nID_3_GP,nID_3_PP,nID_4_GP,nID_4_PP,nID_5_GP,nID_5_PP,nID_6_GP,nID_6_PP,nID_7_GP,nID_7_PP,nID_8_GP,nID_8_PP,nID_9_GP,nID_9_PP,nID_10_GP,nID_10_PP,nID_11_GP,nID_11_PP,nID_12_GP,nID_12_PP,nID_13_GP,nID_13_PP,nID_14_GP,nID_14_PP,nID_15_GP,nID_15_PP,nID_16_GP,nID_16_PP,nID_17_GP,nID_17_PP,nID_18_GP,nID_18_PP,nID_19_GP,nID_19_PP,nID_20_GP,nID_20_PP,GyroFB,GyroRL,AccelFB,AccelRL,L_FSR_X,L_FSR_Y,R_FSR_X,R_FSR_Y,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2053,0,2043,0,1572,0,2524,0,2838,0,1258,0,2498,0,1598,0,2058,0,2038,0,2048,0,2503,0,512,512,485,511,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2052,0,2042,0,1572,0,2524,0,2838,0,1258,0,2498,0,1598,0,2056,0,2035,0,2048,0,2503,0,512,512,485,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2050,0,2041,0,1572,0,2524,0,2838,0,1259,0,2498,0,1598,0,2053,0,2033,0,2048,0,2503,0,512,513,486,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2049,0,2039,0,1573,0,2523,0,2837,0,1259,0,2498,0,1598,0,2051,0,2030,0,2048,0,2503,0,512,512,486,511,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2048,0,2038,0,1573,0,2523,0,2836,0,1261,0,2497,0,1599,0,2048,0,2028,0,2048,0,2503,0,512,512,487,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2048,0,2037,0,1574,0,2523,0,2835,0,1261,0,2497,0,1599,0,2047,0,2025,0,2048,0,2503,0,511,512,484,514,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2047,0,2036,0,1574,0,2523,0,2834,0,1260,0,2496,0,1599,0,2044,0,2023,0,2048,0,2503,0,512,513,485,513,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2046,0,2034,0,1575,0,2524,0,2832,0,1257,0,2495,0,1597,0,2042,0,2020,0,2048,0,2503,0,511,511,484,513,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2046,0,2033,0,1576,0,2526,0,2830,0,1254,0,2494,0,1596,0,2040,0,2018,0,2048,0,2503,0,512,512,485,517,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2045,0,2031,0,1577,0,2528,0,2827,0,1250,0,2493,0,1593,0,2037,0,2016,0,2048,0,2503,0,512,512,482,518,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2045,0,2030,0,1578,0,2530,0,2825,0,1245,0,2491,0,1591,0,2035,0,2013,0,2048,0,2503,0,512,513,486,519,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2045,0,2028,0,1580,0,2533,0,2822,0,1238,0,2490,0,1587,0,2033,0,2011,0,2048,0,2503,0,514,513,485,517,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2045,0,2027,0,1581,0,2536,0,2819,0,1231,0,2488,0,1583,0,2031,0,2008,0,2048,0,2503,0,515,514,484,520,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2045,0,2025,0,1583,0,2540,0,2816,0,1223,0,2487,0,1579,0,2028,0,2006,0,2048,0,2503,0,519,518,484,517,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2046,0,2023,0,1584,0,2544,0,2813,0,1215,0,2485,0,1575,0,2026,0,2004,0,2048,0,2503,0,522,522,484,513,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2046,0,2022,0,1586,0,2548,0,2809,0,1206,0,2483,0,1570,0,2024,0,2001,0,2048,0,2503,0,523,530,483,511,0,0,0,0,
