nID_1_GP,nID_1_PP,nID_2_GP,nID_2_PP,nID_3_GP,nID_3_PP,nID_4_GP,nID_4_PP,nID_5_GP,nID_5_PP,nID_6_GP,nID_6_PP,nID_7_GP,nID_7_PP,nID_8_GP,nID_8_PP,nID_9_GP,nID_9_PP,nID_10_GP,nID_10_PP,nID_11_GP,nID_11_PP,nID_12_GP,nID_12_PP,nID_13_GP,nID_13_PP,nID_14_GP,nID_14_PP,nID_15_GP,nID_15_PP,nID_16_GP,nID_16_PP,nID_17_GP,nID_17_PP,nID_18_GP,nID_18_PP,nID_19_GP,nID_19_PP,nID_20_GP,nID_20_PP,GyroFB,GyroRL,AccelFB,AccelRL,L_FSR_X,L_FSR_Y,R_FSR_X,R_FSR_Y,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2053,0,2043,0,1558,0,2538,0,2868,0,1228,0,2514,0,1582,0,2058,0,2038,0,2048,0,2503,0,512,513,488,508,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2053,0,2043,0,1558,0,2538,0,2868,0,1228,0,2514,0,1582,0,2058,0,2038,0,2048,0,2503,0,511,512,489,511,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2052,0,2042,0,1558,0,2538,0,2868,0,1228,0,2514,0,1582,0,2056,0,2035,0,2048,0,2503,0,512,512,487,511,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2050,0,2040,0,1558,0,2537,0,2867,0,1229,0,2514,0,1582,0,2053,0,2032,0,2048,0,2503,0,512,512,489,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2049,0,2039,0,1559,0,2537,0,2866,0,1230,0,2513,0,1583,0,2051,0,2030,0,2048,0,2503,0,511,512,488,510,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2048,0,2038,0,1560,0,2537,0,2864,0,1231,0,2512,0,1583,0,2048,0,2027,0,2048,0,2503,0,512,512,491,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2048,0,2036,0,1561,0,2537,0,2862,0,1230,0,2511,0,1583,0,2047,0,2025,0,2048,0,2503,0,511,513,488,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2048,0,2035,0,1563,0,2538,0,2858,0,1228,0,2509,0,1582,0,2044,0,2023,0,2048,0,2503,0,512,513,489,516,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2048,0,2033,0,1564,0,2540,0,2855,0,1224,0,2507,0,1580,0,2042,0,2020,0,2048,0,2503,0,511,512,489,516,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2048,0,2031,0,1566,0,2542,0,2851,0,1220,0,2505,0,1577,0,2040,0,2018,0,2048,0,2503,0,511,512,488,515,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2049,0,2030,0,1568,0,2544,0,2847,0,1215,0,2503,0,1575,0,2038,0,2015,0,2048,0,2503,0,512,512,489,517,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2050,0,2028,0,1570,0,2547,0,2842,0,1209,0,2501,0,1571,0,2036,0,2013,0,2048,0,2503,0,514,513,487,516,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2051,0,2026,0,1572,0,2550,0,2838,0,1202,0,2498,0,1568,0,2034,0,2011,0,2048,0,2503,0,514,515,486,515,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2053,0,2024,0,1575,0,2553,0,2833,0,1195,0,2495,0,1564,0,2032,0,2009,0,2048,0,2503,0,512,522,488,509,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2054,0,2022,0,1577,0,2557,0,2828,0,1187,0,2493,0,1560,0,2030,0,2007,0,2048,0,2503,0,512,529,487,511,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2056,0,2020,0,1579,0,2560,0,2823,0,1180,0,2490,0,1556,0,2028,0,2005,0,2048,0,2503,0,512,537,488,505,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2058,0,2019,0,1582,0,2564,0,2818,0,1172,0,2488,0,1552,0,2027,0,2003,0,2048,0,2503,0,514,540,486,501,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2059,0,2017,0,1584,0,2567,0,2814,0,1165,0,2485,0,1548,0,2026,0,2002,0,2048,0,2503,0,515,547,487,496,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2061,0,2015,0,1586,0,2570,0,2809,0,1158,0,2483,0,1544,0,2025,0,2000,0,2048,0,2503,0,517,549,486,492,0,0,0,0,
