1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2052,0,2044,0,1621,0,2475,0,2686,0,1410,0,2394,0,1702,0,2057,0,2039,0,2048,0,2503,0,512,512,483,514,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2049,0,2040,0,1621,0,2474,0,2685,0,1412,0,2394,0,1703,0,2051,0,2032,0,2048,0,2503,0,512,512,483,514,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2047,0,2037,0,1623,0,2472,0,2681,0,1417,0,2392,0,1705,0,2046,0,2026,0,2048,0,2503,0,512,512,485,515,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2044,0,2034,0,1626,0,2469,0,2674,0,1424,0,2389,0,1708,0,2040,0,2020,0,2048,0,2503,0,512,512,484,514,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2041,0,2031,0,1631,0,2465,0,2666,0,1431,0,2384,0,1712,0,2034,0,2014,0,2048,0,2503,0,512,512,486,517,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2039,0,2028,0,1636,0,2466,0,2654,0,1428,0,2378,0,1711,0,2028,0,2008,0,2048,0,2503,0,512,512,484,520,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2038,0,2024,0,1643,0,2473,0,2641,0,1416,0,2372,0,1704,0,2023,0,2002,0,2048,0,2503,0,512,512,483,520,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2038,0,2021,0,1650,0,2483,0,2626,0,1395,0,2364,0,1694,0,2017,0,1996,0,2048,0,2503,0,512,513,484,518,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2037,0,2016,0,1658,0,2497,0,2609,0,1367,0,2355,0,1679,0,2010,0,1988,0,2048,0,2503,0,512,514,479,516,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2036,0,2010,0,1667,0,2513,0,2591,0,1333,0,2346,0,1662,0,2002,0,1979,0,2048,0,2503,0,512,517,487,517,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2033,0,2001,0,1677,0,2530,0,2572,0,1297,0,2336,0,1644,0,1988,0,1963,0,2048,0,2503,0,512,520,483,513,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2030,0,1991,0,1686,0,2548,0,2553,0,1260,0,2327,0,1625,0,1975,0,1947,0,2048,0,2503,0,512,525,489,505,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2024,0,1979,0,1695,0,2566,0,2534,0,1224,0,2317,0,1606,0,1954,0,1925,0,2048,0,2503,0,512,529,487,502,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2019,0,1969,0,1704,0,2582,0,2515,0,1190,0,2308,0,1588,0,1939,0,1906,0,2048,0,2503,0,511,530,470,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2018,0,1963,0,1713,0,2597,0,2498,0,1160,0,2296,0,1576,0,1932,0,1898,0,2048,0,2503,0,510,532,480,492,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2017,0,1957,0,1720,0,2609,0,2485,0,1133,0,2286,0,1565,0,1925,0,1888,0,2048,0,2503,0,512,532,481,503,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2019,0,1954,0,1726,0,2619,0,2472,0,1114,0,2286,0,1548,0,1923,0,1884,0,2048,0,2503,0,513,532,466,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2020,0,1953,0,1730,0,2626,0,2463,0,1099,0,2284,0,1538,0,1922,0,1882,0,2048,0,2503,0,512,530,476,497,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2024,0,1955,0,1733,0,2630,0,2458,0,1091,0,2279,0,1537,0,1928,0,1887,0,2048,0,2503,0,512,529,498,489,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2026,0,1956,0,1733,0,2630,0,2457,0,1089,0,2278,0,1536,0,1932,0,1890,0,2048,0,2503,0,512,527,478,510,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2029,0,1960,0,1732,0,2628,0,2460,0,1094,0,2280,0,1538,0,1938,0,1897,0,2048,0,2503,0,513,524,487,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2033,0,1967,0,1728,0,2623,0,2467,0,1106,0,2286,0,1541,0,1949,0,1909,0,2048,0,2503,0,513,522,489,522,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2035,0,1973,0,1723,0,2614,0,2477,0,1123,0,2291,0,1550,0,1957,0,1919,0,2048,0,2503,0,513,523,488,519,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2031,0,1973,0,1716,0,2603,0,2491,0,1147,0,2298,0,1563,0,1955,0,1920,0,2048,0,2503,0,513,518,489,518,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2038,0,1985,0,1709,0,2590,0,2507,0,1175,0,2306,0,1577,0,1974,0,1940,0,2048,0,2503,0,514,515,492,514,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2041,0,1993,0,1700,0,2574,0,2523,0,1208,0,2318,0,1591,0,1986,0,1955,0,2048,0,2503,0,514,513,490,522,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2043,0,2001,0,1691,0,2557,0,2542,0,1243,0,2328,0,1609,0,1996,0,1967,0,2048,0,2503,0,514,513,500,518,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2041,0,2006,0,1681,0,2539,0,2561,0,1280,0,2337,0,1628,0,1999,0,1973,0,2048,0,2503,0,513,513,490,526,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2039,0,2010,0,1672,0,2521,0,2581,0,1316,0,2344,0,1650,0,2003,0,1979,0,2048,0,2503,0,512,514,490,525,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2036,0,2012,0,1663,0,2504,0,2600,0,1350,0,2351,0,1671,0,2004,0,1982,0,2048,0,2503,0,510,513,493,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2037,0,2018,0,1654,0,2489,0,2618,0,1380,0,2354,0,1693,0,2012,0,1990,0,2048,0,2503,0,510,512,487,518,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2038,0,2023,0,1646,0,2477,0,2635,0,1405,0,2362,0,1706,0,2020,0,1999,0,2048,0,2503,0,509,512,482,513,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2039,0,2026,0,1639,0,2469,0,2650,0,1421,0,2366,0,1717,0,2025,0,2005,0,2048,0,2503,0,510,513,473,525,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2039,0,2029,0,1633,0,2465,0,2661,0,1430,0,2375,0,1718,0,2028,0,2008,0,2048,0,2503,0,512,514,478,513,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2040,0,2030,0,1628,0,2467,0,2670,0,1428,0,2387,0,1711,0,2031,0,2011,0,2048,0,2503,0,512,514,454,559,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2043,0,2033,0,1624,0,2471,0,2678,0,1420,0,2390,0,1706,0,2037,0,2017,0,2048,0,2503,0,520,509,430,591,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2053,0,2044,0,1622,0,2473,0,2676,0,1421,0,2417,0,1680,0,2058,0,2039,0,2048,0,2503,0,517,504,524,561,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2065,0,2057,0,1621,0,2475,0,2682,0,1414,0,2409,0,1687,0,2083,0,2065,0,2048,0,2503,0,515,497,464,569,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2081,0,2072,0,1622,0,2475,0,2682,0,1413,0,2402,0,1693,0,2114,0,2095,0,2048,0,2503,0,514,495,515,541,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2087,0,2077,0,1624,0,2473,0,2678,0,1416,0,2397,0,1698,0,2126,0,2106,0,2048,0,2503,0,513,495,497,549,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2090,0,2080,0,1627,0,2470,0,2672,0,1422,0,2391,0,1704,0,2132,0,2112,0,2048,0,2503,0,511,497,496,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2090,0,2080,0,1631,0,2465,0,2665,0,1430,0,2381,0,1715,0,2132,0,2112,0,2048,0,2503,0,511,497,507,519,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2093,0,2082,0,1630,0,2460,0,2668,0,1442,0,2382,0,1721,0,2138,0,2118,0,2048,0,2503,0,512,497,490,545,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2097,0,2083,0,1623,0,2453,0,2680,0,1455,0,2392,0,1724,0,2144,0,2123,0,2048,0,2503,0,513,496,469,530,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2101,0,2084,0,1613,0,2446,0,2701,0,1470,0,2405,0,1729,0,2153,0,2132,0,2048,0,2503,0,515,497,485,552,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2104,0,2083,0,1599,0,2438,0,2727,0,1489,0,2426,0,1732,0,2155,0,2133,0,2048,0,2503,0,518,499,482,542,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2104,0,2078,0,1583,0,2429,0,2758,0,1510,0,2452,0,1732,0,2154,0,2131,0,2048,0,2503,0,514,504,479,510,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2100,0,2068,0,1566,0,2419,0,2798,0,1525,0,2458,0,1754,0,2143,0,2118,0,2048,0,2503,0,512,505,474,539,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2103,0,2064,0,1548,0,2410,0,2836,0,1543,0,2471,0,1769,0,2146,0,2118,0,2048,0,2503,0,512,506,477,543,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2106,0,2061,0,1530,0,2401,0,2872,0,1562,0,2490,0,1779,0,2148,0,2119,0,2048,0,2503,0,509,505,485,544,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2110,0,2060,0,1514,0,2392,0,2908,0,1579,0,2499,0,1797,0,2157,0,2124,0,2048,0,2503,0,512,504,481,551,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2116,0,2061,0,1499,0,2383,0,2936,0,1598,0,2523,0,1797,0,2164,0,2130,0,2048,0,2503,0,514,505,486,514,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2117,0,2057,0,1487,0,2376,0,2961,0,1613,0,2543,0,1798,0,2165,0,2128,0,2048,0,2503,0,514,506,475,466,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2119,0,2054,0,1477,0,2370,0,2981,0,1625,0,2554,0,1804,0,2166,0,2127,0,2048,0,2503,0,513,509,499,504,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2115,0,2048,0,1470,0,2366,0,2997,0,1633,0,2558,0,1812,0,2158,0,2118,0,2048,0,2503,0,513,509,482,514,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2116,0,2047,0,1466,0,2363,0,3005,0,1638,0,2562,0,1814,0,2159,0,2118,0,2048,0,2503,0,513,506,503,520,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2122,0,2052,0,1466,0,2363,0,3007,0,1639,0,2563,0,1815,0,2170,0,2128,0,2048,0,2503,0,513,505,503,520,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2122,0,2053,0,1468,0,2364,0,3002,0,1636,0,2561,0,1813,0,2172,0,2131,0,2048,0,2503,0,514,506,498,532,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2119,0,2053,0,1473,0,2368,0,2989,0,1630,0,2558,0,1807,0,2167,0,2127,0,2048,0,2503,0,514,510,499,525,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2110,0,2048,0,1482,0,2373,0,2972,0,1620,0,2549,0,1802,0,2150,0,2112,0,2048,0,2503,0,515,512,490,518,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2105,0,2047,0,1493,0,2380,0,2947,0,1607,0,2539,0,1792,0,2140,0,2105,0,2048,0,2503,0,518,513,506,506,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2100,0,2047,0,1506,0,2387,0,2916,0,1594,0,2534,0,1775,0,2133,0,2099,0,2048,0,2503,0,520,513,492,516,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2097,0,2049,0,1522,0,2396,0,2882,0,1579,0,2523,0,1760,0,2128,0,2097,0,2048,0,2503,0,515,514,506,516,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2091,0,2049,0,1539,0,2405,0,2852,0,1555,0,2490,0,1765,0,2120,0,2091,0,2048,0,2503,0,513,515,505,524,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2084,0,2049,0,1557,0,2415,0,2817,0,1534,0,2465,0,1762,0,2110,0,2084,0,2048,0,2503,0,512,515,493,525,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2080,0,2051,0,1575,0,2424,0,2780,0,1515,0,2443,0,1755,0,2104,0,2080,0,2048,0,2503,0,512,513,495,524,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2080,0,2056,0,1592,0,2433,0,2746,0,1496,0,2425,0,1745,0,2105,0,2083,0,2048,0,2503,0,512,512,497,534,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2077,0,2058,0,1607,0,2442,0,2715,0,1479,0,2409,0,1736,0,2103,0,2081,0,2048,0,2503,0,512,511,498,530,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2074,0,2059,0,1619,0,2450,0,2690,0,1462,0,2396,0,1728,0,2100,0,2079,0,2048,0,2503,0,511,510,495,535,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2073,0,2060,0,1627,0,2457,0,2673,0,1448,0,2385,0,1724,0,2097,0,2077,0,2048,0,2503,0,509,509,492,531,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2071,0,2061,0,1631,0,2463,0,2667,0,1434,0,2375,0,1724,0,2095,0,2075,0,2048,0,2503,0,507,506,504,530,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2073,0,2063,0,1629,0,2468,0,2672,0,1422,0,2370,0,1724,0,2099,0,2079,0,2048,0,2503,0,510,505,484,540,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2071,0,2061,0,1625,0,2472,0,2677,0,1417,0,2384,0,1712,0,2096,0,2076,0,2048,0,2503,0,509,500,496,532,0,0,0,0,
