nID_1_GP,nID_1_PP,nID_2_GP,nID_2_PP,nID_3_GP,nID_3_PP,nID_4_GP,nID_4_PP,nID_5_GP,nID_5_PP,nID_6_GP,nID_6_PP,nID_7_GP,nID_7_PP,nID_8_GP,nID_8_PP,nID_9_GP,nID_9_PP,nID_10_GP,nID_10_PP,nID_11_GP,nID_11_PP,nID_12_GP,nID_12_PP,nID_13_GP,nID_13_PP,nID_14_GP,nID_14_PP,nID_15_GP,nID_15_PP,nID_16_GP,nID_16_PP,nID_17_GP,nID_17_PP,nID_18_GP,nID_18_PP,nID_19_GP,nID_19_PP,nID_20_GP,nID_20_PP,GyroFB,GyroRL,AccelFB,AccelRL,L_FSR_X,L_FSR_Y,R_FSR_X,R_FSR_Y,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2053,0,2043,0,1558,0,2538,0,2868,0,1228,0,2514,0,1582,0,2058,0,2038,0,2048,0,2503,0,512,512,487,511,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2053,0,2043,0,1558,0,2538,0,2868,0,1228,0,2514,0,1582,0,2058,0,2037,0,2048,0,2503,0,511,512,486,511,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2052,0,2043,0,1558,0,2537,0,2867,0,1229,0,2514,0,1582,0,2057,0,2037,0,2048,0,2503,0,512,513,487,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2052,0,2042,0,1559,0,2537,0,2866,0,1230,0,2513,0,1583,0,2057,0,2036,0,2048,0,2503,0,512,512,487,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2052,0,2042,0,1560,0,2537,0,2864,0,1230,0,2512,0,1583,0,2056,0,2035,0,2048,0,2503,0,512,512,487,508,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2053,0,2041,0,1561,0,2537,0,2861,0,1229,0,2511,0,1582,0,2056,0,2035,0,2048,0,2503,0,511,512,488,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2053,0,2041,0,1563,0,2539,0,2858,0,1227,0,2509,0,1581,0,2055,0,2034,0,2048,0,2503,0,512,512,486,510,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2055,0,2040,0,1564,0,2540,0,2855,0,1223,0,2507,0,1579,0,2055,0,2034,0,2048,0,2503,0,511,513,489,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2056,0,2039,0,1566,0,2542,0,2851,0,1218,0,2505,0,1577,0,2054,0,2033,0,2048,0,2503,0,511,512,485,509,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2058,0,2038,0,1568,0,2545,0,2847,0,1213,0,2503,0,1574,0,2054,0,2033,0,2048,0,2503,0,511,513,487,511,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2059,0,2037,0,1570,0,2548,0,2843,0,1207,0,2501,0,1570,0,2053,0,2032,0,2048,0,2503,0,512,514,487,509,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2061,0,2036,0,1572,0,2551,0,2838,0,1200,0,2498,0,1567,0,2053,0,2032,0,2048,0,2503,0,514,520,490,504,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2064,0,2035,0,1574,0,2555,0,2833,0,1192,0,2496,0,1563,0,2052,0,2031,0,2048,0,2503,0,514,528,490,506,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2066,0,2034,0,1577,0,2558,0,2828,0,1184,0,2493,0,1559,0,2052,0,2031,0,2048,0,2503,0,514,543,490,499,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2068,0,2033,0,1579,0,2562,0,2824,0,1177,0,2491,0,1554,0,2051,0,2030,0,2048,0,2503,0,512,557,490,496,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2070,0,2032,0,1581,0,2565,0,2819,0,1169,0,2488,0,1550,0,2051,0,2030,0,2048,0,2503,0,513,559,493,500,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2072,0,2031,0,1583,0,2569,0,2815,0,1161,0,2486,0,1546,0,2051,0,2029,0,2048,0,2503,0,514,554,487,495,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2074,0,2030,0,1585,0,2572,0,2811,0,1154,0,2484,0,1542,0,2051,0,2029,0,2048,0,2503,0,519,564,490,495,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2076,0,2029,0,1587,0,2575,0,2807,0,1148,0,2482,0,1539,0,2050,0,2029,0,2048,0,2503,0,524,562,485,489,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2078,0,2028,0,1589,0,2578,0,2803,0,1142,0,2480,0,1536,0,2050,0,2028,0,2048,0,2503,0,538,573,487,493,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2080,0,2028,0,1590,0,2580,0,2801,0,1137,0,2478,0,1533,0,2050,0,2028,0,2048,0,2503,0,533,579,488,497,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2081,0,2027,0,1591,0,2582,0,2798,0,1133,0,2477,0,1531,0,2050,0,2028,0,2048,0,2503,0,530,587,488,499,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2082,0,2027,0,1592,0,2583,0,2796,0,1130,0,2476,0,1529,0,2050,0,2028,0,2048,0,2503,0,534,589,488,500,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2082,0,2026,0,1592,0,2584,0,2795,0,1128,0,2476,0,1528,0,2050,0,2028,0,2048,0,2503,0,540,587,497,497,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2068,0,2010,0,1594,0,2583,0,2793,0,1131,0,2474,0,1530,0,2020,0,1994,0,2048,0,2503,0,532,575,490,498,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2068,0,2010,0,1594,0,2583,0,2793,0,1131,0,2474,0,1530,0,2021,0,1994,0,2048,0,2503,0,528,567,488,508,0,0,0,0,
